,Location Name,City,DOE Need (with Truancy),Crime,Obesity,6-8 attendance,Need Score,Latitude,Longitude
36737,36737,2,46,39,62,24,95,31.707,-100.222
36738,36738,0,60,74,56,4,44,32.012,-102.797
36739,36739,1,18,30,19,32,26,32.38,-100.389
36740,36740,2,44,30,9,33,22,31.139,-101.373
36741,36741,2,85,65,29,9,14,31.919,-102.622
36742,36742,2,39,32,93,88,65,32.962,-101.53
36743,36743,5,20,23,43,84,77,31.12,-102.993
36744,36744,1,78,18,57,93,96,32.895,-102.188
36745,36745,5,73,27,58,8,45,31.71,-101.745
36746,36746,2,48,4,52,42,99,31.623,-102.517
36747,36747,2,93,70,81,50,84,31.119,-102.649
36748,36748,4,43,65,69,72,11,31.816,-102.566
36749,36749,1,98,41,41,46,5,31.368,-100.037
36750,36750,5,54,6,26,20,20,31.876,-101.844
36751,36751,5,51,34,6,6,37,32.047,-100.598
36752,36752,5,10,36,71,33,54,32.775,-101.39
36753,36753,4,47,76,66,90,13,31.634,-100.647
36754,36754,0,89,65,17,74,44,31.728,-102.536
36755,36755,5,22,69,86,54,82,31.152,-100.341
36756,36756,3,50,56,12,76,94,32.149,-101.963
36757,36757,2,95,29,5,30,8,32.158,-101.744
36758,36758,0,100,35,38,72,9,31.643,-102.233
36759,36759,5,49,49,86,70,47,32.011,-102.666
36760,36760,4,54,36,0,63,38,32.955,-100.628
36761,36761,5,0,76,39,28,45,31.459,-102.589
36762,36762,1,99,85,12,89,52,32.767,-100.323
36763,36763,0,70,25,74,21,36,32.982,-100.846
36764,36764,2,72,53,67,34,38,32.151,-100.279
36765,36765,0,61,61,31,80,38,32.518,-101.899
36766,36766,3,57,66,44,32,44,31.153,-101.967
36767,36767,2,21,66,69,99,14,31.604,-102.864
36768,36768,0,2,69,39,80,4,31.828,-102.095
36769,36769,4,63,98,87,42,43,32.565,-102.835
36770,36770,4,0,63,50,9,3,32.428,-101.727
36771,36771,5,0,29,11,80,14,31.657,-102.572
36772,36772,5,12,87,90,4,39,31.277,-100.106
36773,36773,0,86,7,18,84,82,31.074,-101.088
36774,36774,4,73,19,95,22,7,32.025,-101.253
36775,36775,3,13,62,46,88,41,32.186,-100.474
36776,36776,2,28,12,87,65,99,31.995,-100.345
36777,36777,4,7,25,87,26,39,31.388,-100.547
36778,36778,3,88,45,71,91,78,31.917,-100.389
36779,36779,4,21,70,13,6,8,31.498,-102.241
36780,36780,1,89,56,67,2,76,31.121,-101.441
36781,36781,1,48,76,75,13,4,32.601,-100.848
36782,36782,5,100,86,4,87,42,31.005,-100.909
36783,36783,2,100,38,89,49,10,31.145,-100.191
36784,36784,3,32,22,11,60,12,31.837,-101.399
36785,36785,2,5,37,83,53,18,31.151,-100.764
36786,36786,4,53,28,47,93,33,32.652,-102.61
36787,36787,0,79,23,16,22,61,32.281,-101.64
36788,36788,5,95,66,7,18,4,32.855,-101.89
36789,36789,1,11,4,53,48,52,31.982,-100.448
36790,36790,1,26,47,50,82,95,31.513,-100.504
36791,36791,3,95,61,52,32,32,31.898,-102.136
36792,36792,0,7,66,6,25,27,32.996,-101.367
36793,36793,2,59,11,11,58,0,32.79,-101.294
36794,36794,0,17,54,19,17,64,31.702,-100.871
36795,36795,0,68,27,70,100,82,32.739,-101.852
36796,36796,2,93,61,23,46,9,31.675,-101.988
36797,36797,3,94,52,59,46,95,31.759,-101.153
36798,36798,1,20,27,2,31,39,32.556,-100.626
36799,36799,2,74,87,79,79,87,31.689,-102.453
36800,36800,2,90,27,29,23,55,31.941,-101.629
36801,36801,3,5,25,32,86,1,32.06,-101.326
36802,36802,0,48,14,59,19,44,31.107,-102.34
36803,36803,2,39,47,67,82,53,32.643,-101.096
36804,36804,5,75,37,71,73,21,31.583,-102.701
36805,36805,0,89,85,56,38,88,31.782,-100.395
36806,36806,1,98,70,50,1,14,32.471,-100.714
36807,36807,0,95,13,88,3,84,31.128,-100.557
36808,36808,0,64,56,61,1,68,32.272,-101.134
36809,36809,3,86,45,59,81,8,31.411,-102.112
36810,36810,0,95,96,19,60,25,32.863,-101.526
36811,36811,0,85,98,32,70,49,32.162,-100.116
36812,36812,4,98,96,96,10,80,32.399,-100.259
36813,36813,5,38,23,86,68,42,32.147,-102.83
36814,36814,4,9,84,39,34,64,31.932,-102.808
36815,36815,1,99,25,65,27,91,32.705,-100.372
36816,36816,3,1,85,85,66,34,31.606,-102.665
36817,36817,0,23,97,75,59,64,31.141,-101.897
36818,36818,4,63,66,50,85,89,32.109,-101.753
36819,36819,1,25,61,65,55,36,31.581,-101.615
36820,36820,1,63,90,55,96,32,31.916,-101.929
36821,36821,2,71,22,3,45,14,32.429,-102.929
36822,36822,0,38,32,30,7,43,32.972,-101.28
36823,36823,4,84,96,76,4,64,31.661,-101.632
36824,36824,3,80,20,50,68,81,32.808,-102.218
36825,36825,1,30,80,29,40,29,31.348,-101.525
36826,36826,1,69,99,86,19,86,31.356,-101.078
36827,36827,3,64,43,43,53,25,32.368,-102.28
36828,36828,3,73,89,79,19,39,32.647,-100.25
36829,36829,1,47,73,73,11,98,32.905,-102.11
36830,36830,4,14,71,46,97,69,32.573,-102.319
36831,36831,2,46,42,19,6,43,31.197,-101.792
36832,36832,2,74,31,81,86,66,31.277,-101.547
36833,36833,3,41,52,82,85,23,32.008,-102.879
36834,36834,0,41,42,71,58,85,32.839,-100.808
36835,36835,3,20,11,0,57,92,31.12,-101.506
36836,36836,5,19,43,98,37,55,32.988,-101.744
36837,36837,3,44,85,2,64,14,32.36,-102.216
36838,36838,4,56,95,16,25,51,32.594,-100.755
36839,36839,1,30,90,83,78,64,32.52,-101.378
36840,36840,3,63,57,25,34,37,32.303,-101.875
36841,36841,3,75,91,69,39,70,31.234,-102.549
36842,36842,3,4,88,12,49,5,31.645,-102.418
36843,36843,5,94,7,82,100,91,31.294,-102.747
36844,36844,1,21,49,83,37,1,31.188,-100.975
36845,36845,1,91,57,74,70,14,32.735,-102.319
36846,36846,5,13,7,32,99,81,32.155,-100.472
36847,36847,2,47,32,72,88,88,31.031,-102.153
36848,36848,4,49,24,29,84,2,32.804,-102.222
36849,36849,1,85,36,5,90,76,31.699,-102.663
36850,36850,4,35,13,26,31,51,32.787,-101.032
36851,36851,1,47,13,42,7,46,32.587,-100.177
36852,36852,4,70,96,34,65,27,32.136,-101.344
36853,36853,1,47,40,32,8,32,31.161,-101.201
36854,36854,5,98,7,19,32,79,31.268,-101.855
36855,36855,1,30,24,10,25,24,32.969,-101.002
36856,36856,0,49,45,95,18,81,32.577,-101.82
36857,36857,4,40,89,93,62,25,32.866,-102.753
36858,36858,3,72,67,78,57,15,32.635,-100.388
36859,36859,3,76,97,85,52,89,32.764,-100.308
36860,36860,1,85,82,12,31,6,31.837,-101.391
36861,36861,2,98,82,13,15,40,31.13,-102.086
36862,36862,5,84,25,57,47,3,32.669,-101.82
36863,36863,5,13,52,80,54,6,32.135,-102.931
36864,36864,3,15,87,71,15,96,32.838,-102.433
36865,36865,0,56,19,15,97,57,32.736,-102.593
36866,36866,0,45,12,90,77,71,32.311,-100.68
36867,36867,0,100,72,25,42,44,31.261,-101.012
36868,36868,3,11,90,17,25,21,31.545,-100.812
36869,36869,0,44,4,99,60,50,32.91,-102.428
36870,36870,3,13,6,24,11,79,31.82,-101.153
36871,36871,0,47,41,86,100,21,32.246,-102.345
36872,36872,0,97,28,29,30,97,32.928,-101.19
36873,36873,1,8,29,67,59,56,32.7,-100.892
36874,36874,0,49,64,12,12,7,31.191,-101.634
36875,36875,5,56,34,71,26,9,31.461,-102.878
36876,36876,0,16,12,62,89,12,32.388,-101.376
36877,36877,0,84,36,51,41,19,31.307,-100.1
36878,36878,2,78,8,54,77,69,32.609,-101.48
36879,36879,5,27,64,16,61,11,32.36,-100.803
36880,36880,1,34,8,90,81,100,31.115,-102.916
36881,36881,1,61,19,46,54,13,32.64,-101.732
36882,36882,4,70,77,44,81,76,31.864,-101.225
36883,36883,4,10,53,10,86,5,31.604,-100.448
36884,36884,5,46,47,13,82,27,31.148,-100.96
36885,36885,4,65,69,5,1,85,31.324,-101.632
36886,36886,2,6,82,68,13,77,31.537,-101.622
36887,36887,2,2,47,25,1,70,31.968,-101.558
36888,36888,4,55,1,44,12,44,32.307,-100.858
36889,36889,5,49,69,94,14,65,31.294,-100.657
36890,36890,0,46,8,37,60,91,31.97,-101.974
36891,36891,4,78,63,56,58,76,31.677,-102.946
36892,36892,5,70,74,82,24,93,31.547,-102.843
36893,36893,3,0,73,30,46,51,31.094,-102.167
36894,36894,0,89,15,70,68,45,32.452,-100.043
36895,36895,1,38,83,58,1,65,32.312,-101.221
36896,36896,0,91,9,47,14,41,31.648,-101.888
36897,36897,3,55,22,53,30,99,31.874,-102.53
36898,36898,2,44,60,8,72,50,32.159,-100.148
36899,36899,4,28,4,45,21,51,31.513,-101.209
36900,36900,1,18,62,71,46,55,31.895,-102.18
36901,36901,2,11,52,15,9,95,32.697,-102.835
36902,36902,2,52,19,25,47,89,31.099,-101.503
36903,36903,4,80,83,24,34,44,31.784,-100.569
36904,36904,4,8,80,30,12,38,31.838,-102.638
36905,36905,1,65,64,92,82,84,32.492,-101.213
36906,36906,3,17,15,36,40,97,31.414,-102.22
36907,36907,4,85,72,91,65,6,31.096,-100.307
36908,36908,4,13,60,35,69,60,32.292,-102.057
36909,36909,1,21,93,16,51,59,32.049,-101.388
36910,36910,4,23,63,45,63,25,32.087,-101.49
36911,36911,4,12,23,90,0,99,32.971,-101.271
36912,36912,1,73,7,55,29,64,31.685,-101.027
36913,36913,2,57,0,33,63,16,31.269,-102.666
36914,36914,2,45,17,88,96,12,31.463,-100.191
36915,36915,5,1,33,43,86,36,31.035,-101.841
36916,36916,1,26,91,34,25,43,32.625,-101.017
36917,36917,3,95,8,98,43,15,32.355,-101.885
36918,36918,0,97,46,85,5,76,31.297,-102.374
36919,36919,5,87,15,65,39,91,32.243,-102.283
36920,36920,5,22,78,28,21,58,32.98,-101.519
36921,36921,5,85,35,32,42,52,31.251,-100.488
36922,36922,2,40,44,67,89,48,32.39,-101.582
36923,36923,3,33,75,54,45,82,32.778,-101.907
36924,36924,3,86,10,38,32,27,31.302,-102.719
36925,36925,2,19,28,91,84,54,31.151,-100.546
36926,36926,0,33,35,52,88,94,32.508,-100.708
36927,36927,2,31,70,29,63,4,32.553,-102.58
36928,36928,4,21,31,24,54,77,32.195,-102.378
36929,36929,3,84,44,3,79,76,31.956,-102.598
36930,36930,4,71,100,58,77,45,32.618,-102.183
36931,36931,0,66,47,9,31,63,31.294,-100.868
36932,36932,1,46,95,68,47,51,32.56,-101.82
36933,36933,1,33,82,28,11,73,31.145,-100.189
36934,36934,0,13,64,31,46,5,32.491,-102.391
36935,36935,1,82,28,45,1,39,31.073,-102.466
36936,36936,1,61,53,79,70,29,32.084,-100.834
36937,36937,2,58,79,33,58,34,32.009,-101.864
36938,36938,1,80,52,61,84,12,31.989,-102.684
36939,36939,1,73,50,62,90,36,31.412,-100.97
36940,36940,4,52,93,67,30,69,31.164,-102.822
36941,36941,2,9,27,19,74,64,31.11,-100.087
36942,36942,3,53,22,19,1,54,32.038,-102.265
36943,36943,4,62,48,88,64,92,32.478,-101.417
36944,36944,5,17,35,16,54,36,32.882,-102.654
36945,36945,0,72,32,41,58,68,32.524,-100.612
36946,36946,0,57,69,6,95,89,31.48,-101.914
36947,36947,5,96,48,63,11,53,32.171,-100.151
36948,36948,0,94,73,69,53,88,31.478,-101.903
36949,36949,5,44,40,24,52,35,32.614,-101.973
36950,36950,4,100,92,5,24,4,32.816,-102.599
36951,36951,0,0,36,56,99,8,32.041,-100.856
36952,36952,3,91,95,40,34,95,32.283,-100.212
36953,36953,5,83,73,50,58,34,31.439,-102.748
36954,36954,1,65,65,64,72,80,32.763,-100.705
36955,36955,1,7,42,96,81,84,31.026,-100.722
36956,36956,2,69,100,58,71,91,32.389,-101.584
36957,36957,1,49,91,27,29,46,32.572,-100.053
36958,36958,2,66,4,62,25,16,31.962,-100.232
36959,36959,2,4,20,45,45,14,32.096,-102.869
36960,36960,3,29,60,58,72,47,31.598,-102.191
36961,36961,3,88,67,93,46,19,32.083,-100.594
36962,36962,5,3,44,36,50,4,31.623,-100.841
36963,36963,2,2,25,49,75,25,32.443,-102.935
36964,36964,1,83,85,9,82,11,32.644,-101.36
36965,36965,2,97,7,37,60,18,32.378,-102.323
36966,36966,5,91,85,98,83,4,32.864,-100.394
36967,36967,3,59,44,63,33,14,32.469,-100.975
36968,36968,4,15,39,92,16,97,32.924,-102.435
36969,36969,5,6,0,92,44,39,32.944,-102.385
36970,36970,4,94,67,29,22,100,31.344,-101.861
36971,36971,2,78,78,51,96,22,32.795,-100.322
36972,36972,1,65,24,63,16,77,32.809,-102.455
36973,36973,5,81,68,37,57,97,32.993,-102.557
36974,36974,1,74,47,19,4,82,32.8,-100.678
36975,36975,5,92,59,93,86,83,32.626,-100.543
36976,36976,5,59,35,59,76,44,32.867,-100.674
36977,36977,3,54,33,41,99,98,32.921,-102.733
36978,36978,3,2,41,15,95,19,31.572,-101.882
36979,36979,3,87,44,60,60,28,31.376,-102.897
36980,36980,5,14,63,82,57,7,31.499,-102.581
36981,36981,3,93,80,53,56,21,31.887,-102.042
36982,36982,5,39,93,52,65,50,31.801,-102.229
36983,36983,2,47,24,44,36,46,32.75,-100.406
36984,36984,3,21,65,8,37,47,31.197,-102.175
36985,36985,2,79,67,75,59,15,31.669,-101.349
36986,36986,4,26,30,16,31,10,31.529,-102.799
36987,36987,4,51,52,30,56,62,31.415,-100.367
36988,36988,3,15,59,59,89,86,32.575,-100.683
36989,36989,3,56,0,28,95,3,32.179,-101.441
36990,36990,2,56,45,92,77,47,32.816,-102.854
36991,36991,1,75,41,93,82,20,32.981,-100.135
36992,36992,5,2,46,30,34,58,31.318,-101.51
36993,36993,3,83,0,10,65,82,32.431,-100.159
36994,36994,1,49,83,30,13,35,31.959,-101.683
36995,36995,4,96,92,25,6,98,32.236,-101.011
36996,36996,1,63,59,57,10,53,31.114,-101.331
36997,36997,3,2,36,4,89,10,31.779,-100.047
36998,36998,5,82,38,70,91,66,31.116,-101.592
36999,36999,0,96,33,38,61,41,32.494,-102.373
37000,37000,4,41,30,65,18,22,32.186,-100.548
37001,37001,1,53,80,56,15,79,32.213,-102.511
37002,37002,5,8,87,68,63,20,31.291,-102.211
37003,37003,0,15,59,74,59,4,32.04,-100.079
37004,37004,5,39,99,14,98,36,31.545,-101.26
37005,37005,5,39,51,24,74,28,31.372,-102.604
37006,37006,4,38,27,74,50,78,31.383,-100.373
37007,37007,4,77,24,21,98,61,31.971,-100.357
37008,37008,0,30,23,18,99,22,32.72,-102.774
37009,37009,3,74,85,74,9,69,31.944,-102.661
37010,37010,2,43,49,94,75,95,31.904,-100.863
37011,37011,4,68,75,15,58,37,31.011,-100.382
37012,37012,4,46,21,34,64,16,32.491,-101.478
37013,37013,2,16,20,68,37,70,31.567,-101.901
37014,37014,4,96,89,0,47,27,31.271,-100.158
37015,37015,4,84,73,47,11,67,32.26,-101.794
37016,37016,3,45,86,96,50,11,31.302,-100.195
37017,37017,2,17,49,3,22,10,32.214,-102.642
37018,37018,0,4,52,97,65,72,32.601,-102.684
37019,37019,2,26,38,80,87,53,31.639,-102.555
37020,37020,4,35,34,24,87,75,32.023,-100.896
37021,37021,1,100,28,23,47,7,31.746,-102.736
37022,37022,5,66,84,47,79,57,31.308,-101.806
37023,37023,1,84,44,64,87,64,31.297,-100.921
37024,37024,2,37,91,19,15,96,31.487,-101.591
37025,37025,0,91,77,10,61,8,32.909,-101.929
37026,37026,3,77,63,98,25,9,32.629,-101.638
37027,37027,3,7,65,100,27,70,31.744,-101.715
37028,37028,4,90,59,1,34,83,31.869,-100.911
37029,37029,2,13,77,52,35,92,32.934,-101.398
37030,37030,1,65,25,9,80,97,32.404,-102.012
37031,37031,4,98,10,99,34,41,32.122,-100.91
37032,37032,2,69,65,54,48,57,31.705,-102.874
37033,37033,1,32,5,49,1,59,32.347,-101.701
37034,37034,2,34,94,59,31,24,31.543,-102.398
37035,37035,3,29,31,39,19,73,31.689,-102.807
37036,37036,2,13,36,61,11,83,32.352,-100.229
37037,37037,1,86,100,75,89,100,31.988,-100.523
37038,37038,3,68,67,20,88,61,31.938,-102.559
37039,37039,1,54,1,6,93,63,31.12,-100.727
37040,37040,3,30,38,86,45,73,31.363,-100.482
37041,37041,2,35,9,79,8,51,32.692,-100.904
37042,37042,2,53,24,10,85,45,32.822,-102.085
37043,37043,5,82,80,93,38,93,32.402,-102.714
37044,37044,4,36,3,48,62,67,32.269,-102.817
37045,37045,4,3,9,100,95,94,32.339,-100.225
37046,37046,0,82,20,75,39,33,31.12,-100.42
37047,37047,5,88,51,75,55,36,31.737,-102.507
37048,37048,5,34,53,48,35,67,32.379,-102.246
37049,37049,4,100,78,72,100,71,32.2,-100.412
37050,37050,5,9,7,55,47,40,32.624,-101.815
37051,37051,4,58,79,16,30,94,32.135,-101.809
37052,37052,1,94,42,39,24,13,31.868,-100.028
37053,37053,5,51,74,28,16,91,32.527,-100.165
37054,37054,2,32,46,96,92,20,31.957,-102.97
37055,37055,5,58,30,51,34,91,31.535,-102.177
37056,37056,3,47,84,68,31,93,32.5,-101.153
37057,37057,4,93,61,62,19,83,31.614,-101.757
37058,37058,5,2,62,82,77,14,31.858,-101.927
37059,37059,2,25,48,2,44,87,31.486,-101.899
37060,37060,4,72,37,23,73,51,32.688,-100.18
37061,37061,3,42,77,69,41,87,31.094,-102.301
37062,37062,0,46,13,36,6,77,32.926,-102.745
37063,37063,2,1,38,86,33,23,31.173,-100.712
37064,37064,4,69,69,34,80,77,32.899,-101.79
37065,37065,5,0,26,84,86,67,32.725,-102.886
37066,37066,0,15,14,42,72,57,31.605,-102.09
37067,37067,2,73,10,10,3,63,32.525,-100.664
37068,37068,2,0,75,95,95,31,32.668,-102.302
37069,37069,1,81,86,7,68,25,32.848,-101.889
37070,37070,5,29,60,75,8,51,32.041,-100.831
37071,37071,3,29,98,80,43,84,32.697,-100.548
37072,37072,3,72,70,43,47,23,31.252,-100.187
37073,37073,5,13,47,17,39,16,32.204,-102.408
37074,37074,5,35,19,85,19,3,31.752,-102.956
37075,37075,1,71,99,78,58,7,32.563,-101.624
37076,37076,5,65,0,50,60,22,32.258,-100.898
37077,37077,5,44,24,94,49,69,32.332,-101.628
37078,37078,2,92,83,92,71,74,32.954,-101.903
37079,37079,4,94,6,81,68,83,31.731,-100.641
37080,37080,0,44,65,50,50,100,31.447,-100.246
37081,37081,4,41,45,69,52,24,31.183,-101.261
37082,37082,1,80,96,28,27,95,31.236,-100.678
37083,37083,0,30,32,3,58,5,32.031,-102.29
37084,37084,1,11,7,33,98,34,31.572,-100.08
37085,37085,1,27,64,9,84,77,32.334,-102.098
37086,37086,5,27,94,93,60,38,31.108,-100.784
37087,37087,0,2,45,97,11,65,31.09,-102.752
37088,37088,2,87,29,24,77,5,32.461,-101.614
37089,37089,1,78,67,25,86,50,31.419,-101.979
37090,37090,0,49,54,2,49,21,31.767,-100.999
37091,37091,4,69,50,54,45,20,32.528,-101.354
37092,37092,0,100,90,30,32,61,31.273,-100.01
37093,37093,5,46,90,37,54,23,31.953,-102.908
37094,37094,5,86,26,17,77,12,31.881,-102.196
37095,37095,5,92,83,95,53,71,31.794,-101.773
37096,37096,3,40,8,24,78,80,31.936,-100.842
37097,37097,5,63,22,5,91,5,32.175,-102.132
37098,37098,5,8,77,71,39,92,32.055,-101.572
37099,37099,2,26,68,51,8,89,31.887,-102.54
37100,37100,1,32,45,85,44,24,31.079,-101.878
37101,37101,4,16,55,25,86,12,31.307,-102.054
37102,37102,3,32,12,60,34,29,31.366,-100.88
37103,37103,1,36,65,87,35,39,31.113,-102.988
37104,37104,1,91,58,89,99,64,31.266,-100.307
37105,37105,2,64,25,52,61,25,32.733,-102.577
37106,37106,5,56,93,86,44,6,32.138,-101.558
37107,37107,1,70,67,51,45,68,32.652,-102.437
37108,37108,1,88,8,12,16,69,31.126,-101.543
37109,37109,5,97,37,100,48,8,32.744,-100.345
37110,37110,5,24,42,58,68,65,31.611,-101.05
37111,37111,2,84,54,75,20,57,32.84,-100.48
37112,37112,2,21,47,39,77,10,32.137,-102.668
37113,37113,1,2,63,87,14,94,32.977,-102.561
37114,37114,2,21,61,41,64,16,31.693,-102.388
37115,37115,2,67,57,47,64,22,31.848,-100.023
37116,37116,3,11,53,16,22,47,32.697,-101.659
37117,37117,2,40,100,100,42,50,31.788,-101.794
37118,37118,0,67,49,87,3,53,31.474,-101.985
37119,37119,0,18,64,98,3,90,32.891,-100.591
37120,37120,4,94,75,0,56,100,31.236,-100.482
37121,37121,2,13,11,97,96,80,32.516,-102.275
37122,37122,0,23,80,38,87,83,32.757,-100.937
37123,37123,5,30,67,69,77,92,32.081,-100.633
37124,37124,0,17,81,60,92,76,31.899,-101.926
37125,37125,2,14,6,67,50,7,31.464,-102.807
37126,37126,1,88,49,80,18,47,32.078,-102.193
37127,37127,5,80,50,39,65,90,31.199,-100.447
37128,37128,0,58,89,36,84,34,32.651,-102.9
37129,37129,0,53,31,2,6,23,32.247,-101.846
37130,37130,1,24,18,0,72,52,32.128,-102.113
37131,37131,5,84,65,74,27,43,32.691,-101.398
37132,37132,3,80,6,24,76,29,32.234,-101.93
37133,37133,5,8,95,43,64,17,31.519,-100.554
37134,37134,3,42,90,59,38,87,32.892,-101.543
37135,37135,4,36,71,47,56,2,31.008,-102.759
37136,37136,3,15,53,63,25,91,31.24,-102.649
37137,37137,3,36,40,37,66,85,32.737,-101.192
37138,37138,3,87,83,44,67,77,31.127,-102.849
37139,37139,5,88,14,81,36,19,31.046,-102.492
37140,37140,0,52,68,77,12,42,31.199,-102.709
37141,37141,1,64,65,95,32,59,31.453,-102.709
37142,37142,3,21,70,51,69,93,31.844,-100.963
37143,37143,0,85,37,71,81,19,32.674,-100.528
37144,37144,3,91,89,21,88,29,31.63,-101.496
37145,37145,3,53,30,18,71,31,31.037,-102.217
37146,37146,2,41,19,73,60,19,32.138,-101.053
37147,37147,3,68,91,85,91,12,32.187,-102.173
37148,37148,1,62,87,100,63,30,32.296,-101.205
37149,37149,0,5,37,26,51,87,32.138,-101.973
37150,37150,0,54,40,12,22,67,32.637,-100.662
37151,37151,2,75,75,85,46,0,31.472,-100.305
37152,37152,0,40,72,96,21,39,31.33,-102.53
37153,37153,5,9,64,49,86,56,32.823,-101.526
37154,37154,2,61,20,35,84,96,31.712,-102.321
37155,37155,2,51,27,67,88,11,32.889,-101.951
37156,37156,1,60,18,50,70,20,32.66,-100.67
37157,37157,0,16,78,42,22,29,31.101,-101.248
37158,37158,2,37,13,97,24,60,31.689,-101.19
37159,37159,4,10,39,62,21,82,32.184,-101.101
37160,37160,4,6,31,61,100,13,32.305,-100.623
37161,37161,5,31,16,66,23,80,31.128,-100.042
37162,37162,0,27,57,41,95,81,31.209,-100.203
37163,37163,3,39,49,30,67,48,32.694,-100.478
37164,37164,1,40,30,59,25,23,31.629,-102.1
37165,37165,3,93,91,1,71,83,31.235,-100.965
37166,37166,1,28,70,35,13,22,32.443,-100.467
37167,37167,1,73,65,22,97,53,31.804,-100.566
37168,37168,1,83,81,23,47,44,31.548,-101.874
37169,37169,0,61,5,69,0,62,31.552,-102.552
37170,37170,2,13,51,30,89,48,32.037,-101.521
37171,37171,5,53,32,13,70,38,32.406,-100.338
37172,37172,3,43,52,57,57,86,31.255,-102.164
37173,37173,1,1,30,3,69,52,32.197,-100.912
37174,37174,1,6,64,67,43,75,31.872,-100.57
37175,37175,3,84,68,9,57,91,32.468,-102.148
37176,37176,1,53,48,78,79,31,31.809,-100.252
37177,37177,2,43,84,38,36,28,31.192,-100.86
37178,37178,0,91,42,62,51,17,32.016,-102.817
37179,37179,5,8,10,84,62,87,32.103,-100.388
37180,37180,2,9,88,78,9,69,32.766,-102.864
37181,37181,0,45,52,82,5,40,32.763,-102.449
37182,37182,4,46,43,20,99,15,31.886,-102.788
37183,37183,3,91,73,78,50,21,31.342,-100.305
37184,37184,4,95,48,90,78,77,31.476,-102.201
37185,37185,5,52,55,23,27,69,32.187,-101.889
37186,37186,5,43,68,62,5,67,32.552,-100.343
37187,37187,2,94,28,57,11,44,31.553,-102.284
37188,37188,3,54,49,75,59,75,31.426,-100.918
37189,37189,0,66,53,19,22,55,31.104,-101.692
37190,37190,0,63,34,66,52,87,32.279,-100.018
37191,37191,3,0,49,34,82,12,32.994,-102.95
37192,37192,5,85,50,36,95,39,32.5,-101.649
37193,37193,3,22,34,72,29,14,31.552,-101.961
37194,37194,1,44,25,29,74,4,31.935,-100.853
37195,37195,0,8,92,6,43,9,31.485,-100.525
37196,37196,4,38,21,31,53,11,31.091,-100.898
37197,37197,5,22,42,77,87,77,31.692,-100.428
37198,37198,4,87,68,73,60,35,32.31,-101.733
37199,37199,5,29,52,35,34,13,31.766,-101.155
37200,37200,1,66,73,34,77,8,32.378,-102.664
37201,37201,3,8,77,52,1,20,31.706,-102.911
37202,37202,2,19,85,11,43,43,31.718,-102.37
37203,37203,2,77,11,14,24,100,31.736,-101.024
37204,37204,3,88,99,67,28,98,32.986,-102.041
37205,37205,0,85,77,72,40,23,31.82,-100.747
37206,37206,4,70,4,0,78,5,31.137,-100.544
37207,37207,0,63,90,58,15,23,32.017,-102.577
37208,37208,2,71,100,38,74,73,32.15,-102.948
37209,37209,3,0,1,80,40,71,32.601,-100.416
37210,37210,1,27,28,68,9,76,32.378,-100.754
37211,37211,3,23,37,0,66,48,31.316,-100.964
37212,37212,4,9,36,15,7,34,32.397,-101.787
37213,37213,5,85,88,31,13,23,32.556,-102.746
37214,37214,4,92,0,53,23,85,31.829,-100.973
37215,37215,4,65,77,39,65,38,32.674,-102.108
37216,37216,1,11,98,98,54,47,31.027,-101.885
37217,37217,4,77,36,91,26,54,31.158,-100.219
37218,37218,1,100,26,72,9,42,32.155,-100.89
37219,37219,1,23,85,2,98,94,31.766,-101.575
37220,37220,0,19,79,37,87,25,32.341,-100.582
37221,37221,3,39,1,29,94,85,31.384,-100.15
37222,37222,2,69,42,92,89,55,31.328,-101.313
37223,37223,4,17,41,98,73,86,31.438,-101.615
37224,37224,2,54,82,29,68,20,32.882,-100.045
37225,37225,3,51,51,42,13,60,31.741,-100.673
37226,37226,2,68,33,72,97,26,32.185,-100.619
37227,37227,2,90,1,51,6,82,31.575,-100.862
37228,37228,1,29,32,88,11,89,32.623,-100.483
37229,37229,5,36,68,38,10,96,32.62,-100.748
37230,37230,0,90,89,52,0,13,31.406,-100.568
37231,37231,0,9,38,1,49,39,32.987,-100.267
37232,37232,3,4,88,55,19,7,31.994,-100.246
37233,37233,4,14,22,97,22,87,32.17,-102.903
37234,37234,2,86,27,0,33,7,32.027,-102.27
37235,37235,5,67,19,18,26,75,32.896,-100.228
37236,37236,0,40,39,62,85,40,31.547,-101.313
37237,37237,2,50,37,59,54,7,32.212,-101.692
37238,37238,0,5,99,7,65,51,31.702,-102.697
37239,37239,5,11,62,31,25,98,32.601,-100.058
37240,37240,1,8,9,70,59,3,32.209,-100.178
37241,37241,5,24,28,39,4,16,31.15,-101.794
37242,37242,2,79,12,96,70,19,32.946,-101.141
37243,37243,3,96,5,66,35,81,31.559,-101.051
37244,37244,0,12,20,58,35,33,32.507,-100.339
37245,37245,1,34,97,19,67,76,31.491,-102.273
37246,37246,4,91,38,25,51,8,31.853,-101.992
37247,37247,0,12,4,43,26,28,32.338,-100.44
37248,37248,0,17,13,86,87,6,31.673,-102.623
37249,37249,0,29,88,43,4,22,31.939,-102.475
37250,37250,2,85,41,12,4,78,32.784,-102.099
37251,37251,5,41,26,84,12,68,32.609,-100.489
37252,37252,5,17,1,67,49,33,32.892,-100.149
